job_name,job_num,salary,job_growth,satisfaction,review_num,couse_name,uni_name,study_yrs,location,job_field
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,Bond University,2 years full time,On campus (Gold Coast),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,The University of Melbourne,3 years full time (part time available),On campus (Parkville),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,The University of Queensland,3 years full time (part time available),On campus (St Lucia),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,Australian Catholic University,3 years full time (part time available),On campus (5 locations),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,UNSW Sydney,3 years full time,On campus (Kensington),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,The University of Western Australia,3 years full time (part time available),On campus (Crawley),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,University of Sydney,3 years full time (part time available),On campus (Camperdown/Darlington),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,Monash University,3 years full time (part time available),On campus (Clayton),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,Australian National University,3 years full time,On campus (Canberra),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,University of Newcastle,3 years full time (part time available),On campus (Newcastle City),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,The University of Adelaide,3 years full time (part time available),On campus (North Terrace),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,La Trobe University,3 years full time (part time available),On campus (Melbourne),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,The University of Notre Dame,3 years full time (part time available),On campus (2 locations),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce,Flinders University,3 years full time (part time available),On campus (Bedford Park),Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Commerce (Accounting),University of the Sunshine Coast,3 years full time (part time available),"On campus (2 locations), Online",Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Business (Finance),Queensland University of Technology,3 years full time (part time available),"On campus (Gardens Point), Online",Insurance & Superannuation
Pricing Manager,151,$145K,4.40%,4,Based on 1 review,Bachelor of Business - Finance,Murdoch University,3 years full time (part time available),On campus (Murdoch),Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,University of New England,2 years full time (part time available),"On campus (Armidale), Online",Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,CQUniversity,2 years full time (part time available),"On campus (3 locations), Online",Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Urban and Regional Planning,University of New England,1.5 years full time (part time available),"On campus (Armidale), Online",Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,Edith Cowan University,2 years full time (part time available),On campus (Joondalup),Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,Griffith University,2 years full time (part time available),"On campus (Nathan), Online",Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,Monash University,2 years full time (part time available),On campus (Caulfield),Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,University of South Australia,2 years full time (part time available),On campus (City West),Insurance & Superannuation
Policy Specialist,100,$110K,,,,Master of Professional Accounting,University of Canberra,2 years full time (part time available),On campus (Canberra),Insurance & Superannuation
Insurance Specialist,193,$105K,,3,Based on 2 reviews,Certificate IV in Finance and Mortgage Broking,Monarch Institute,12 months self-paced,Online,Insurance & Superannuation
Insurance Specialist,193,$105K,,3,Based on 2 reviews,Certificate IV in Finance and Mortgage Broking,Entry Education,6-12 months self-paced,Online,Insurance & Superannuation
Insurance Specialist,193,$105K,,3,Based on 2 reviews,Certificate III in Financial Services,TAFE SA,24 months part time,Online,Insurance & Superannuation
Insurance Claims Assessor,133,$88K,8.90%,3.7,Based on 3 reviews,Certificate IV in Allied Health Assistance (Nutrition and Dietetics),Foundation Education,12 months self-paced,Online,Insurance & Superannuation
Insurance Claims Assessor,133,$88K,8.90%,3.7,Based on 3 reviews,Certificate III in Allied Health Assistance / Certificate IV in Allied Health Assistance (Nutrition and Dietetics),Foundation Education,18 months self-paced,Online,Insurance & Superannuation
Insurance Claims Assessor,133,$88K,8.90%,3.7,Based on 3 reviews,Certificate III in Business (Medical Administration),Foundation Education,12 months self-paced,Online,Insurance & Superannuation
Insurance Claims Assessor,133,$88K,8.90%,3.7,Based on 3 reviews,Certificate III in Business (Medical Administration),TAFE Queensland,6 months full time (part time available),"On campus (2 locations), Online",Insurance & Superannuation
Insurance Claims Assessor,133,$88K,8.90%,3.7,Based on 3 reviews,Certificate III in Business (Medical Administration),North Metropolitan TAFE,6 months full time,"On campus (3 locations), Online",Insurance & Superannuation
Insurance Claims Assessor,133,$88K,8.90%,3.7,Based on 3 reviews,Certificate III in Business (Medical Administration),TAFE NSW,4 months full time (part time available),On campus (39 locations),Insurance & Superannuation
Insurance Broker,998,$88K,,4,Based on 3 reviews,Certificate III in Business (Customer Engagement),Foundation Education,12 months self-paced,Online,Insurance & Superannuation
Insurance Broker,998,$88K,,4,Based on 3 reviews,Certificate III in Financial Services,TAFE SA,24 months part time,Online,Insurance & Superannuation
Insurance Adviser,100,$95K,,,,Diploma of Financial Counselling,TAFE SA,24 months full time,On campus (Adelaide City),Insurance & Superannuation
Insurance Adviser,100,$95K,,,,Certificate III in Financial Services,TAFE SA,24 months part time,Online,Insurance & Superannuation
Insurance Adviser,100,$95K,,,,Certificate III in Retail,TAFE SA,12 months part time,On campus (Adelaide City),Insurance & Superannuation
Insurance Adviser,100,$95K,,,,Certificate III in Retail,TAFE NSW,4 months full time (part time available),On campus (51 locations),Insurance & Superannuation
Injury Management Adviser,586,$108K,,4.3,Based on 4 reviews,Bachelor of Exercise Physiology and Rehabilitation,University of Canberra,4 years full time (part time available),On campus (Canberra),Insurance & Superannuation
